-10.457655334493788	-3.3089948813328824
-5.909620428239588	-7.807170358339371
-1.0049797533618192	4.355301421235497
-6.6378492232412745	-4.520852485287953
-6.346665801095885	-8.899401815281392
-4.670471829330241	-3.355276020045136
-5.627420656595176	-1.7019598651980006
-6.910642471030291	-2.8373120146678428
-1.7649046184560617	5.036685539528072
-8.704162882989793	-4.392346211029482
-8.42224459508072	-2.7467406493276365
-5.822082150210219	-1.535220237576938
-1.5377386349570825	5.535973776755081
-1.637697069321967	3.93781605256527
-4.737415964715585	-1.5130020132768807
-4.752930005779085	-2.8863381022250656
-4.438926226906654	-2.901496764999388
-8.251277414425129	-4.728418834436639
-5.507502145959165	-4.569440078419312
-7.954213097632254	-8.031973150920466
-11.292970388934188	-3.8790279936805727
-5.778290734088303	-3.012808168716323
-10.453830058801787	-4.9332387990250055
-0.5126595295490366	4.356787289684486
-10.506684781475963	-4.119834502249164
-6.719790775162499	-4.305056481721184
-6.747024304555483	-8.579895388662498
-8.779771602851755	-5.894029511728098
-2.034844856038634	3.7677594613889394
-11.088050836107916	-2.253160400717679
-6.416957371344821	-9.50487748994172
-6.7575511166106805	-8.085196069955632
-6.89082771749601	-7.975282546662434
-6.593347915570454	-6.832810191892225
-2.511015562479346	5.407371292523463
-2.4820270948527714	5.128201160955854
-0.27078050957825117	3.7451456256901428
-2.0034135815195953	4.450086725677409
-9.625255652141659	-4.101838350422598
-8.541185117180325	-3.636711311659247
-10.590173788806371	-6.258256485133343
-1.2213935586572822	5.528818190500254
-9.886375237270132	-3.972871105683478
-6.690871316606765	-2.45712835814817
-7.365812899857138	-7.901918472537767
-5.676908374108773	-7.9270283477808885
-7.237458336826577	-4.3407428915463715
-0.8235551865142507	5.949848979647645
-8.17670027443326	-9.339779805569053
-7.7113732104417325	-9.60221965314609
-2.191793926846697	5.524623265560857
-10.837701418265349	-6.251554427901056
-6.186759676321702	-3.830545690641584
-10.788512457428268	-2.729626335403095
-3.602883311616872	4.7589842332124945
-6.676633747482737	-4.5535738777405195
-7.635775546351138	-3.4357954082506303
-9.31990493253329	-5.05992161475509
-7.900931663710123	-8.04563316645553
-0.5257904636130821	3.3065986015291307
-6.024843729123258	-7.579962656099005
-6.587579787265854	-8.393297671376835
-6.595943752499877	-3.0557215534095845
-7.840352618361661	-6.255717297484694
-9.90271639358394	-3.8725975587401846
-1.8461296778558682	4.304743996314016
-2.279560749896649	5.104521902915381
-2.7768702545837973	4.640905566660254
-1.1441461041652785	3.2916188164772247
-5.376498400662733	-7.915903740660851
-5.974744513497244	-3.6522583697125315
-6.7910550929911695	-8.323311667309893
-5.785279154304796	-2.849989601616094
-6.109585185917329	-2.112489161057777
-6.788779429734464	-8.40024459550978
-2.060438097737446	5.230495487293569
-4.573560807103506	-2.9411830231522376
-11.563450654309007	-2.939526080391499
-1.7700069323658358	3.789127805130801
-7.240750980679073	-2.7700929163585797
-6.87568343183264	-6.929292095707147
-6.557630599118366	-8.26979552868079
-9.212485584018413	-4.618216314330418
-3.1004359302403595	5.638742939671598
-1.2082758899083488	2.7224298829749243
-10.033702685380293	-2.9163095655892968
-1.8975018417007021	5.561777754931387
-7.0504337686399525	-9.632808139240158
-1.1643485819705592	4.2317867091006605
-6.065783492376546	-4.853193539769762
-7.699286893958584	-8.678331498562985
-2.7786753045082477	6.362568772546803
-4.944289657251725	-3.0988752274955726
-1.4612601858217498	4.525498514650621
-5.899560321344007	-3.110732222970317
-7.651678813452454	-3.505344519012946
-2.082416867339295	4.492954275367449
-9.893659113944011	-3.4253451252913685
-7.364330777548059	-2.549647237068484
-9.242320474462247	-3.2523664258399605
-7.53817671351303	-4.413034676319363
-7.413353323777036	-7.615523017183158
-1.1672233500118707	3.7258117278342757
-6.435033888236271	-2.3665053355043284
-11.268173280038582	-3.670353013552203
-5.8365543794290495	-3.5098823442048586
-9.604603258799118	-5.777268399988398
-7.377765321370954	-2.329291866143951
-5.115785133583627	-4.24458573062658
-2.7544717516895614	4.575872301901829
-5.856433855812984	-2.359342385358058
-5.9749705706712914	-4.945426881363112
-9.49628291375977	-4.431962621224389
-2.8020781039706595	4.057147146430284
-7.893029772846012	-8.263956518665143
-6.775506138040109	-4.112147660625892
-2.8588279382837056	5.2698351863871835
-6.161447517273292	-3.4135277231800125
-8.310698207453573	-3.749693935199118
-11.065589080139656	-4.030027910068936
-5.8917689026893765	-2.1474598745895057
-0.794152276623841	2.104951171962879
-5.341166144237697	-4.8525601748903355
-6.70556551183885	-2.1445007299397556
-9.235593242734808	-8.7687197440498
-4.352932309762583	-9.251376737181264
0.00024227116135100424	5.148534029420497
-6.188682321007381	-8.029972641051252
-2.0343645932511722	3.6565202515674953
-1.888325734818682	6.019851243406277
-0.5381421977128555	4.815390406779989
-9.660491565344643	-2.9452831142874416
-2.4374187325759324	5.52233097676733
-9.391308559349264	-1.6596309350060268
-9.245910150739688	-7.550962977085507
-7.337724534818934	-3.343418524604647
-9.455067209086785	-5.911517632962216
-13.051476884079406	-3.4734961762093874
-6.735392216896262	-8.445807039983952
-6.376504886207731	-4.888084588690431
-5.43294633500271	-8.555016938455932
-10.181112700973125	-2.8523483446947226
-7.60756654131959	-3.707925698174085
-6.411168282203081	-4.458065864352369
-12.142156550381552	-4.322910972700638
0.10068932050057366	4.345837377068352
-4.140244213533919	-3.1157498484220745
-9.709634336647952	-2.455240363786171
-9.603284473640988	-3.227825989109646
-7.494268156870752	-8.627817971703452
-10.033993792206804	-4.785743895051894
-1.9696766794665796	1.9716521047360227
-6.171098078276698	-7.203960018390664
-0.5361477439265843	4.711756909087172
-9.561726307356691	-4.640835940423379
-5.943269041945874	-4.130555741160333
-9.685473814640101	-4.146670187837208
-10.175344699636652	-5.463804922450773
-6.056686572747476	-11.169260089833344
-5.75198677212801	-8.129871077054387
-7.647074621784071	-7.826415125504989
-6.692666390228489	-3.9856650455551623
0.5260155005846419	3.009993533355024
-8.85261989207558	-8.339038961404373
-9.349068859562434	-3.846005253539615
-10.22012653218301	-2.4831882035374644
0.24509880239246162	5.517546567403667
-4.83460803585606	-8.70198893377643
-4.848853744949031	-1.630447122386552
-6.5417260680963265	-2.3796282872659935
-10.057080406201601	-2.5043591432049688
-9.55261579330853	-3.8552363011412134
-7.967713926161521	-7.571718821382589
-6.49575758783296	-7.955912112876255
-9.822544774435032	-4.006832240098361
-10.312276365570389	-5.298358567631579
-7.122248310296294	-2.3038808117516716
-7.400248518696781	-3.4313564014514233
-5.899546742518531	-7.9565828096571405
-6.73176763318624	-10.185767893445632
-8.937384994496295	-5.664516206987697
-5.763657345928578	-8.46562021981548
-5.190377209013702	-3.1988824174577064
-11.094866863908464	-3.1147138001348273
-6.641878974074463	-8.287476669254364
-0.8062786839928973	3.9934605591321293
-7.4139758802409705	-7.9141833989935995
-7.389763276642085	-4.3907444851550075
-4.830160446031853	-8.106381899765744
-2.656579701478202	4.299695882063936
-1.198395805971502	3.230507197401846
-6.637957854832054	-8.51181690228935
-7.664346010917098	-2.254502253887287
-6.54406998478	-8.094856220661049
-5.896220195650754	-3.62848311195223
1.371297206423511	5.231074493876619
